Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,84376,7340,5,406.06585304945764,1.2743999977828935,205306.7519000033,818.0555608229828,156.44862467006175,13.609710167325462,5,7,11,15,62,2000,2000,2100,187000,205000,205000
GET,/stub_status,16973,1454,5,390.2776932127711,1.3642999983858317,205302.01800000214,139.8931832911094,31.471064123980252,2.6959834582140627,5,8,12,17,48,2000,2000,2100,182000,205000,205000
,Aggregated,101349,8794,5,403.4217969965313,1.2743999977828935,205306.7519000033,704.4831522757995,187.919688794042,16.305693625539526,5,7,11,16,59,2000,2000,2100,187000,205000,205000
