Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777164876,70,,Aggregated,54.800000,7.700000,3,3,3,4,4,9,28,62,190,360,390,12014,2015,3,4.961342899880853,1.2986000219825655,393.1696999934502,771.3833028133844
1777164877,70,,Aggregated,55.000000,7.200000,3,3,3,4,4,9,28,62,190,360,390,12072,2029,3,4.954280864734517,1.2986000219825655,393.1696999934502,771.1203611663353
1777164878,70,,Aggregated,56.300000,8.000000,3,3,3,4,4,9,28,62,190,360,390,12129,2038,3,4.951098004698545,1.2986000219825655,393.1696999934502,771.1559073295408
1777164879,70,,Aggregated,55.600000,7.800000,3,3,3,4,4,9,28,62,190,360,390,12177,2045,3,4.957789562199666,1.2986000219825655,393.1696999934502,771.2209082696887
1777164880,70,,Aggregated,55.600000,7.800000,3,3,3,4,4,9,28,62,190,360,390,12234,2055,3,4.946971415636824,1.2986000219825655,393.1696999934502,771.1949485041687
1777164881,70,,Aggregated,56.100000,7.900000,3,3,3,4,4,9,28,62,190,360,390,12283,2067,3,4.943857306763149,1.2986000219825655,393.1696999934502,770.9669461857852
1777164882,70,,Aggregated,55.400000,8.500000,3,3,3,4,4,9,28,62,190,360,390,12340,2072,3,4.933814870262846,1.2986000219825655,393.1696999934502,771.243435980551
1777164883,70,,Aggregated,55.300000,9.300000,3,3,3,4,4,9,28,62,190,360,390,12395,2082,3,4.954472085439512,1.2986000219825655,393.1696999934502,771.1975796692215
1777164884,70,,Aggregated,54.500000,8.800000,3,3,3,4,4,9,28,62,190,360,390,12446,2090,3,4.94680118103114,1.2986000219825655,393.1696999934502,771.2313996464727
1777164885,70,,Aggregated,54.600000,9.200000,3,3,3,4,4,9,28,62,190,360,390,12511,2101,3,4.935862664788478,1.2986000219825655,393.1696999934502,771.2263608024938
1777164886,70,,Aggregated,54.600000,9.000000,3,3,3,4,4,9,28,62,190,360,390,12564,2106,3,4.926638562491587,1.2986000219825655,393.1696999934502,771.4570200573066
1777164887,70,,Aggregated,55.200000,9.800000,3,3,3,4,4,9,28,61,190,360,390,12618,2113,3,4.916923466415565,1.2986000219825655,393.1696999934502,771.5778253288952
1777164888,70,,Aggregated,54.700000,9.100000,3,3,3,4,4,9,28,61,190,360,390,12673,2118,3,4.913931523651372,1.2986000219825655,393.1696999934502,771.8246666140614
1777164889,70,,Aggregated,54.200000,8.400000,3,3,3,4,4,9,28,61,190,360,390,12730,2132,3,4.904008955160761,1.2986000219825655,393.1696999934502,771.563550667714
1777164890,70,,Aggregated,54.000000,8.000000,3,3,3,4,4,9,28,61,190,360,390,12786,2141,3,4.894270264282937,1.2986000219825655,393.1696999934502,771.5855623338026
1777164891,70,,Aggregated,54.700000,8.700000,3,3,3,4,4,9,28,61,190,360,390,12841,2152,3,4.884885701970305,1.2986000219825655,393.1696999934502,771.4819718090491
1777164892,70,,Aggregated,54.400000,8.300000,3,3,3,4,4,9,28,61,190,360,390,12900,2160,3,4.8757326588428995,1.2986000219825655,393.1696999934502,771.5906976744186
1777164893,70,,Aggregated,55.300000,8.300000,3,3,3,4,4,9,28,60,190,360,390,12959,2171,3,4.867054047316503,1.2986000219825655,393.1696999934502,771.5264295084497
1777164894,70,,Aggregated,55.800000,8.800000,3,3,3,4,4,9,28,60,180,360,390,13011,2180,3,4.860440934528018,1.2986000219825655,393.1696999934502,771.5099531165937
1777164895,70,,Aggregated,56.100000,8.800000,3,3,3,4,4,9,28,60,180,360,390,13070,2187,3,4.871013802536796,1.2986000219825655,393.1696999934502,771.6739862280031
1777164896,70,,Aggregated,55.800000,8.800000,3,3,3,4,4,9,28,60,180,360,390,13118,2194,3,4.86821773891025,1.2986000219825655,393.1696999934502,771.7324287238908
1777164897,70,,Aggregated,55.700000,8.800000,3,3,3,4,4,9,28,60,180,360,390,13177,2201,3,4.859528883585065,1.2986000219825655,393.1696999934502,771.8941337178417
1777164898,70,,Aggregated,55.200000,8.800000,3,3,3,4,4,9,28,60,180,360,390,13226,2208,3,4.851394979514248,1.2986000219825655,393.1696999934502,771.9606835021926
1777164899,70,,Aggregated,55.600000,8.600000,3,3,3,4,4,9,28,60,180,360,390,13288,2224,3,4.840927242552948,1.2986000219825655,393.1696999934502,771.6447922937989
1777164900,70,,Aggregated,54.900000,8.800000,3,3,3,4,4,9,27,59,180,360,390,13342,2230,3,4.833754234670195,1.2986000219825655,393.1696999934502,771.8139709189027
1777164901,70,,Aggregated,55.900000,9.200000,3,3,3,4,4,9,27,59,180,360,390,13393,2236,3,4.826342335476564,1.2986000219825655,393.1696999934502,771.9540058239379
1777164902,70,,Aggregated,55.500000,9.200000,3,3,3,4,4,8,27,58,180,360,390,13446,2247,3,4.818144533617397,1.2986000219825655,393.1696999934502,771.8351182507809
1777164903,70,,Aggregated,55.100000,8.600000,3,3,3,4,4,8,27,58,180,360,390,13510,2257,3,4.809529659435926,1.2986000219825655,393.1696999934502,771.8733530717986
1777164904,70,,Aggregated,54.600000,8.700000,3,3,3,4,4,8,27,58,180,360,390,13558,2265,3,4.803539105991765,1.2986000219825655,393.1696999934502,771.8743915031715
1777164905,70,,Aggregated,54.900000,8.600000,3,3,3,4,4,8,27,58,180,360,390,13616,2275,3,4.798308423836647,1.2986000219825655,393.1696999934502,771.857447121034
1777164906,70,,Aggregated,55.100000,8.500000,3,3,3,4,4,8,27,58,180,360,390,13666,2285,3,4.79181095412335,1.2986000219825655,393.1696999934502,771.767964290941
1777164907,70,,Aggregated,54.500000,8.600000,3,3,3,4,4,8,27,58,180,360,390,13728,2294,3,4.786143218158426,1.2986000219825655,393.1696999934502,771.8419289044289
