Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777169564,100,,Aggregated,165.900000,28.700000,3,3,4,4,5,9,28,72,350,490,490,41308,6906,3,5.542341161444009,1.1634000111371279,494.21440000878647,771.7829476130531
1777169565,100,,Aggregated,163.100000,27.200000,3,3,4,4,5,8,28,72,350,490,490,41480,6935,3,5.530620351905786,1.1634000111371279,494.21440000878647,771.7785679845708
1777169566,100,,Aggregated,160.800000,27.500000,3,3,4,4,5,8,28,72,350,490,490,41642,6953,3,5.522403798985638,1.1634000111371279,494.21440000878647,771.9406608712358
1777169567,100,,Aggregated,161.000000,27.100000,3,3,4,4,5,8,28,72,350,490,490,41805,6982,3,5.511642757982482,1.1634000111371279,494.21440000878647,771.9089582585815
1777169568,100,,Aggregated,162.500000,28.400000,3,3,4,4,5,8,27,72,350,490,490,41975,7006,3,5.500431599699659,1.1634000111371279,494.21440000878647,771.986706372841
1777169569,100,,Aggregated,161.000000,26.700000,3,3,4,4,5,8,27,72,350,490,490,42144,7030,3,5.490159510191973,1.1634000111371279,494.21440000878647,772.0608864844344
1777169570,100,,Aggregated,160.800000,26.700000,3,3,4,4,5,8,27,72,350,490,490,42310,7060,3,5.481225743259884,1.1634000111371279,494.21440000878647,772.0203261640274
1777169571,100,,Aggregated,163.300000,26.900000,3,3,4,4,5,8,27,71,350,490,490,42469,7086,3,5.471761995746507,1.1634000111371279,494.21440000878647,772.0296216063482
1777169572,100,,Aggregated,163.500000,25.900000,3,3,4,4,5,8,27,71,350,490,490,42636,7120,3,5.461067785376149,1.1634000111371279,494.21440000878647,771.9226944366263
1777169573,100,,Aggregated,164.400000,25.300000,3,3,4,4,5,8,27,71,350,490,490,42803,7148,3,5.450484435609896,1.1634000111371279,494.21440000878647,771.9207532182323
1777169574,100,,Aggregated,165.000000,25.500000,3,3,4,4,5,8,27,71,350,490,490,42969,7186,3,5.440682557134261,1.1634000111371279,494.21440000878647,771.7430240405874
1777169575,100,,Aggregated,164.100000,26.500000,3,3,4,4,5,8,27,70,350,490,490,43140,7219,3,5.431312120940659,1.1634000111371279,494.21440000878647,771.6671998145573
1777169576,100,,Aggregated,165.700000,26.700000,3,3,4,4,5,8,27,70,350,490,490,43315,7245,3,5.429577709740831,1.1634000111371279,494.21440000878647,771.7235368809881
1777169577,100,,Aggregated,164.600000,27.900000,3,3,4,4,5,9,29,75,350,490,490,43466,7269,3,5.631296500652466,1.1634000111371279,494.21440000878647,771.7450190953849
1777169578,100,,Aggregated,164.900000,28.100000,3,3,4,4,5,9,29,75,350,490,490,43627,7296,3,5.638971290654917,1.1634000111371279,494.21440000878647,771.7437366768286
1777169579,100,,Aggregated,166.300000,29.200000,3,3,4,4,5,9,29,74,350,490,490,43801,7324,3,5.628150631206389,1.1634000111371279,494.21440000878647,771.7623798543412
1777169580,100,,Aggregated,165.200000,28.600000,3,3,4,4,5,9,29,74,350,490,490,43962,7347,3,5.619113991576226,1.1634000111371279,494.21440000878647,771.8286474682681
1777169581,100,,Aggregated,163.400000,28.700000,3,3,4,4,5,9,29,74,350,490,490,44127,7377,3,5.619151954534493,1.1634000111371279,494.21440000878647,771.7878169827997
1777169582,100,,Aggregated,164.600000,29.100000,3,3,4,4,5,9,29,74,350,490,490,44296,7415,3,5.614221173415349,1.1634000111371279,494.21440000878647,771.6243227379447
